FromId,ToId,Value
"557",7,", on successful completion of the SEPTUM NEEDLE actuation, execute the following steps to ensure proper Priming:

   -  rotate the motor shaft in a counter clockwise direction with an angular speed equal to [PRIMING_MOTOR_SPEED] +/- [PRIMING_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [PRIMING_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [PRIMING_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole priming sequence never exceeds [PRIMING_TIME] +/- [PRIMING_TIME_TOLL]."
"558",7,", on successful completion of the SEPTUM NEEDLE actuation and Priming, execute the following steps to ensure proper SKIN NEEDLE insertion:

   -  rotate the motor shaft in a clockwise direction with an angular speed equal to [SN_INSERTION_MOTOR_SPEED] +/- [SN_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_INSERTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_INSERTION_MAX_ALLOWED_CURRRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_INSERTION_TIME] +/- [SN_INSERTION_TIME_TOLL]"
"559",7,", GIVEN it is in SYSTEM_STATE_PAUSE,

WHEN the USER operates the Start/Pause Button as per [TRS-2022] (Hold Event), 

THEN transit to SYSTEM_STATE_IDLE."
"560",7,", GIVEN it is in SYSTEM_STATE_PAUSE,

WHEN the elapsed time since the start of the SKIN NEEDLE actuation exceeds [THERAPY_CYCLE_DURATION], 

THEN transit to SYSTEM_STATE_IDLE,
THEN transit to SYSTEM_STATE_CHANGE_POD. 

Note: RTC accuracy as per [TRS-1921]"
"561",7,"have a label that is only visible when not coupled to a CONTROLLER."
"562",7,", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the elapsed time since the coupling of an unused POD reaches [basal_SETTLING_TIME], 

THEN transit to SYSTEM_STATE_basal, 
THEN deliver a basal pulse according to [TRS-141]"
"563",7,", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the elapsed time since the start of the previous successful basal pulse delivery equals [basal_PULSE_INTERVAL], 

THEN transit to SYSTEM_STATE_basal, 
THEN deliver a basal pulse

Note: RTC accuracy as per [TRS-1921]"
"564",7,", GIVEN the time elapsed since the last basal pulse is higher than [basal_PULSE_INTERVAL], 

WHEN it exits from SYSTEM_STATE_PAUSE, 

THEN transit to SYSTEM_STATE_basal
THEN deliver a basal pulse

Note: RTC accuracy as per [TRS-1921]"
"565",7,", GIVEN the time elapsed since the last basal pulse is lower than [basal_PULSE_INTERVAL], 

WHEN it exits from SYSTEM_STATE_PAUSE, 

THEN wait to deliver the next basal pulse as per [TRS-1811]

Note: RTC accuracy as per [TRS-1921]"
"566",7,", in accordance with the dose configurations defined in [TRS-144] and the maximum number of basal pulses per hour defined in [TRS-142], deliver single basal pulses having a drug volume of: 

   a)  low dose basal volume: [LOW_basal_VOLUME]
   b)  medium dose basal volume: [MEDIUM_basal_VOLUME]
   c)  high dose basal volume: [HIGH_basal_VOLUME]."
"567",7,"deliver basal pulses as per [TRS-1814] by actuating the motor in a counter clockwise direction for a total number of ENCODER counts respectively equal to:

a) low basal dose ENCODER counts: [LOW_basal_ENCODER_COUNTS]

b) medium basal dose ENCODER counts: [MEDIUM_basal_ENCODER_COUNTS]

c) high basal dose ENCODER counts: [HIGH_basal_ENCODER_COUNTS]"
"568",7,"deliver basal pulses at a flow rate as per [TRS-145] by actuating the motor at an angular speed equal to [basal_MOTOR_SHAFT_SPEED] +/- [basal_MOTOR_SHAFT_SPEED_TOLL]."
"569",7,", in accordance with the dose volumes defined in [TRS-1814], deliver single basal pulses in a maximum time of: 

   a)  low dose basal time: [LOW_basal_TIME] + [basal_TIME_TOLL]
   b)  medium dose basal time: [MEDIUM_basal_TIME] + [basal_TIME_TOLL]
   c)  high dose basal time: [HIGH_basal_TIME] + [basal_TIME_TOLL]"
"570",7,"monitor whether the current drawn by the motor exceeds [MAX_basal_DELIVERY_CURRENT] during the delivery of a basal pulse."
"571",7,", in its filled and assembled state, have a maximum mass of [MAX_DEVICE_MASS]."
"572",7,", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the USER requests a bolus [TRS-2023] and a bolus is available [TRS-151], 

THEN transit to SYSTEM_STATE_bolus, 
THEN deliver a bolus."
"573",7,"have a state, SYSTEM_STATE_bolus, in which... 

 it delivers a discrete quantity of drug, termed bolus, according to the availability rules defined in [TRS-151] and [TRS-48]."
"574",7,"monitor whether the current drawn by the motor exceeds [MAX_bolus_DELIVERY_CURRENT] during the delivery of a bolus pulse."
"575",7,", while in SYSTEM_STATE_bolus, retain in its NVM the number of bolusES delivered."
"576",7,"deliver bolus pulses as per [TRS-148] by actuating the motor in a clockwise direction for a total number of ENCODER counts respectively equal to:

a) low bolus dose ENCODER count: [LOW_bolus_ENCODER_COUNTS]

b) medium bolus dose ENCODER count: [MEDIUM_bolus_ENCODER_COUNTS]

c) high bolus dose ENCODER count: [HIGH_bolus_ENCODER_COUNTS]"
"577",7,"deliver bolus pulses at a flow rate as per [TRS-150] by actuating the motor shaft at an angular speed equal to [bolus_MOTOR_SHAFT_SPEED] +/- [bolus_MOTOR_SHAFT_SPEED_TOLL]."
"578",7,", if the Bolus Button is pressed as per [TRS-2023] during the delivery of a bolus, complete the delivery of the first bolus and ignore the request for a second bolus."
"579",7,", GIVEN it is in SYSTEM_STATE_basal or SYSTEM_STATE_bolus, 

WHEN the time spent in therapy for a given POD exceeds [THERAPY_CYCLE_DURATION], 

THEN continue the ongoing basal/bolus delivery until its completion,
THEN transit to SYSTEM_STATE_IDLE, 
THEN transit to SYSTEM_STATE_CHANGE_POD.

Note: RTC accuracy as per [TRS-1921]"
"580",7,", GIVEN it is in SYSTEM_STATE_bolus,

WHEN the delivery of a basal pulse is scheduled to occur, 

THEN complete the delivery of the bolus,
THEN transit into SYSTEM_STATE_IDLE,
THEN transit into SYSTEM_STATE_basal and deliver the scheduled basal pulse.

In case a previous request for pause is present into the queue managed in SYSTEM_STATE_IDLE, the system SHALL transit to SYSTEM_STATE_PAUSE and not deliver the basal pulse scheduled."
"581",7,", GIVEN it is in SYSTEM_STATE_bolus, 

WHEN the bolus pulse has been successfully delivered, 

THEN transit to SYSTEM_STATE_IDLE."
"582",7,", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the USER presses the Start/Pause Button as per [TRS-2022] (Hold Event], 

THEN transit to SYSTEM_STATE_PAUSE."
"583",7,", GIVEN it is in SYSTEM_STATE_basal,

WHEN the USER operates the Start/Pause Button as per [TRS-2022] (Hold Event),

THEN complete any ongoing operation/action
THEN transit to SYSTEM_STATE_IDLE
THEN transit to SYSTEM_STATE_PAUSE."
"584",7,"not leak primed drug fluid at any point under normal operating conditions."
"585",7,"have less than 3 µL of air remaining in the fluidic path on completion of the air priming (purging) process."
"586",7,"provide no means for the following drug delivery parameters to be changed via the UI: 

     -  number of basal pulses per hour
     -  number of available bolusES per hour
     -  volume of each basal/bolus pulse"
"587",7,"have buttons and LEDs placed on the external surfaces of the DEVICE in a configuration that does not interfere with coupling/decoupling operations between the CONTROLLER and the POD."
"588",7,"have one of the following shapes:

   -  circular
   -  square with corner radii allowed
   -  rectangular with corner radii allowed"
"589",7,"have a minimum snap ratio of [START_PAUSE_BUTTON_SNAP_RATIO]."
"590",7,"shall have a maximum displacement of [START_PAUSE_ACT_TRAVEL] +/- [START_PAUSE_ACT_TRAVEL_TOLL]."
"591",7,"have an external physical interface to Automatic Test Equipment (ATE) via which it can be placed in ATE mode state for testing and programming."
"592",7,"have a watchdog timer that will reset the MCU in the event of temporary hardware faults or failures related to FW processes."
"593",7,"have the means to detect when the DEVICE is in contact with a flat surface."
"594",7,"have a single relative orientation only in which the CONTROLLER and POD can be assembled to form the DEVICE."
"595",7,"be assembled by the USER from the CONTROLLER and the POD with no need for additional tools."
"596",7,"have a Non-Volatile-Memory (NVM), which can permanently store at least the following:

   -  delivery related data
   -  log entries/files."
"597",7,"incorporate a mechanism of data integrity for the safety critical values held in the CONTROLLER's memory"
"598",7,"be able to log and store inside the NVM at least the following motor parameters every time that the motor is intended to be operated:

   -  Absolute timestamp
   -  Target direction (clockwise/counter clockwise)
   -  Measured position (clockwise/counter clockwise)
   -  Target position in ENCODER counts
   -  Measured position in ENCODER counts
   -  Target speed in ENCODER counts per second
   -  PWM output in percentage
   -  Measured speed in ENCODER counts per second
   -  Measured current drawn."
"599",7,"calculate the following for the entire THERAPY CYCLE: 

   -  the overall quantity of infused formulation,
   -  the residual amount of drug volume, starting from the pre-programmed value of available volume in a new primary container and taking into account the cumulative amount of infused formulation."
"600",7,"consider an occlusion to be present during the delivery of a bolus if at least one of the following conditions occurs: 

     -  the motor shaft speed decreases by more than the [MOTOR_SHAFT_DECELERATION] of the nominal [bolus_MOTOR_SPEED]
     -  the current drawn by the motor is greater than or equal to [OCCLUSION_DETECTION_bolus_MOTOR_CURRENT]."
"601",7,"monitor the battery level and compare it against the following thresholds:

   -  [LOW_BATTERY_VOLTAGE]
   -  [CRITICAL_BATTERY_VOLTAGE]"
"602",7,"perform a validity check on  R/W flow of data exchanged with the POD NFC tag."
"603",7,"transit to SYSTEM_STATE_NRE every time one of the following conditions are confirmed: 

   -  the presence of a repeatable and consistent error as per [TRS-1909]
   -  the presence of an error implying the integrity of the FW and the associated State Machine execution
   -  the presence of a previous NRE flag stored into the NVM, in correspondence of any previous NRE detected event."
"604",7,", GIVEN it is in any system state, 

WHEN an error is encountered during the execution of an operation, 

THEN operate according to the following sequence: 

   -   Retry the re-execution of the operation for a total number of [ERR_TOTAL_NUMBER_TRIALS] trials
   -  In case the error continues to be verified, automatically transit into SYSTEM_STATE_CHANGE_POD and ask to couple an unused POD, and log the error code into the NVM
* At the following start-up, verify the stored error code when in SYSTEM_STATE_INITIALIZATION
* If the error verified is not impacting the integrity of the FW or the NVM, resume its normal operation mode
* In case the same error is encountered again with a new coupled POD, automatically transit to SYSTEM_STATE_NRE."
"605",7,"record the number valid PODs that have been coupled to it."
"606",7,"record the duration of SKIN NEEDLE deployment for each POD attached to it."
"607",7,"record the elapsed time from when the skin sensor stops detecting the presence of a surface."
"608",7,"mark a POD as ""used"" following the initiation of the fluid path opening sequence, but prior to the piercing of the SEPTUM."
"609",7,"retain in memory the time elapsed since the first successful POD activation."
"610",7,"detect the following characteristics from the motor:

   -  Rotation direction
   -  Angular position
   -  Angular speed
   -  Current drawn"
"611",7,"deliver [bolus_AVAILABLE_CYCLE] bolus pulses on the ""HIGH"" dose configuration setting.   

Note: 95% coverage and 95% confidence."
"612",7,"be subjected to a humidity preconditioning treatment before performing the compliance tests related to clause 8.7.3, 8.7.4 of IEC 60601."
"613",7,"execute air priming (purging) only when the DEVICE detects it is in contact with the User's skin."
"614",7,"implement a Real-time Clock (RTC) that is active from the date of the CONTROLLER's manufacture."
"615",7,"have an RTC having an accuracy of ± 2.5 minutes per [TIME_DURATION_CONTROLLER] for the CONTROLLER's entire lifetime from the date of manufacture."
"616",7,"execute air priming (purging) as per [TRS-1795] without User intervention being required."
"617",7,"have a Start/Pause Button and a Bolus Button having features intended to prevent unintended actuation when the CONTROLLER comes into contact with flat surfaces."
"618",7,"have markings forming part of the UI that are abrasion resistant according to cycles described by ISO 2459:2020."
"619",7,"consist of parts (CONTROLLER and POD) each having a unique serial number identifier stored in a safe and non-erasable location of the memory during manufacturing."
"620",7,"ensure that ETO gas is able to reach all surfaces that may come to contact the USER or the drug during use."
"621",7,"be constructed of materials that are shown to withstand the ETO sterilization process without showing any degradation or lack of performance."
"622",7,"emit noise during normal operation having a maximum sound pressure level of 35 dBA.  

Note: Test conditions
   -  procedure according to ISO 3744
   -  at maximum motor speed (bolus regimen)
   -  DEVICE lying face up on dampening foam
   -  sound level meter at 1 m distance, no wind shield"
"623",7,", prior to filling, comply with applicable requirements of ISO 21881."
"624",7,", both in its coupled state and as two individual parts, maintain BASIC SAFETY and ESSENTIAL PERFORMANCE immediately after being subjected to IPX5 test conditions as specified in IEC 60529:1989."
"625",7,"produce audible low priority alarms having an auditory pattern compliant with IEC 60601-1-8, clause 6.3.3."
"626",7,"produce audible high priority alarms having an auditory pattern compliant with IEC 60601-1-8, clause 6.3.3."
"627",7,"emit all audible information signals with a minimum sound pressure level of [UI_NOTIFICATIONS_SPL].  

Note: measured at 1 m distance from the normal surface of the display with the DEVICE lying on a planar rigid surface according to ISO3744 standard."
"628",7,"effect the active visible UI (indicator lights for alarms and for information) by means of at least the following RGB LEDs, according to IEC 60601-1, section 15.4.4:

   -  one therapy status indicator
   -  two bolus availability indicators
   -  one battery level indicator
   -  one warning indicator."
"629",7,"allow the USER to pause alarm feedback (with the proper designed combination of visual, audible and haptic) related to alarm conditions upon an appropriate acknowledgment coming from the user and exerted by the actuation of the Start/Pause or Bolus Button (TBD)."
"630",7,"resume alarms feedback (with the proper designed combination of visual, audible and haptic) after a maximum paused time equal to [UI_MAX_ALARM_PAUSE_TIMEOUT] if the alarm condition which generated them still exists."
"631",7,"manage the UI with a proper combination of the following feedbacks provided to the user:

   -  Visual
   -  Audible 
   -  Haptic"
"632",7,"be capable of repeating alarms feedbacks (with the proper designed combination of visual, audible and haptic) related to alarm conditions according to the conditions specified in [TRS-1978], [TRS-1979] and [TRS-1980]."
"633",7,"display visual alarms according to the following table:

NO CHANGE TO TABLE [TRS-1978]"
"634",7,"emit audible alarms according to the following table:

NO CHANGE TO TABLE [TRS-1979]"
"635",7,"maintain BASIC SAFETY and ESSENTIAL PERFORMANCE and not show any form of condensation on live parts after being subjected to leakages of drug coming out from a POD."
"636",7,"generate haptic alarms according to the following table:

NO CHANGE TO TABLE [TRS-1980]

 -  Andrea's comment on frequency for 1986 also applicable here?"
"637",7,"display visual information signals according to the following table:

NO CHANGE TO TABLE [TRS-1984]"
"638",7,"emit audible information signals according to the following table: 

NO CHANGE TO TABLE [TRS-1985] except

   -   buzzer frequency should be 1 kHz, not 500 Hz - input from Andrea Cuccato"
"639",7,"generate haptic information signals according to the following table: 

NO CHANGE TO TABLE [TRS-1986] except

   -   haptic motor frequency should be 20 kHz, not 500 Hz - input from Andrea Cuccato"
"640",7,"reproduce visual and audible alarms in compliance with the conditions listed into the IEC 60601-2-24, table 208.101 (according the  appropriate device classification)."
"641",7,"deliver the drug as intended, in both basal and bolus regimens, irrespective of the orientation of the DEVICE on the injection site."
"642",7,"compensate for a deviation between the intended and measured ENCODER counts for a basal or bolus pulse by adding the difference to the subsequent delivery event."
"643",7,"neither require nor allow the USER to service the DEVICE or replace internal components."
"644",7,"neither require nor allow calibration or maintenance by the USER."
"645",7,"manage the Bolus Button interrupt event time durations according to the following conditions:

   -  duration less than [bolus_DEBOUNCE_TIME]
          -  not a valid USER action

   -  duration in the range [bolus_CLICK_MIN] to [bolus_CLICK_MAX]
          -  Click Event: ""short press"" by the USER

   -  duration in the range [bolus_HOLD_MIN] to [bolus_HOLD_MAX]
          -  Hold Event: ""long press"" by the USER

   -  duration greater than [bolus_HOLD_MAX]
          -  not a valid USER action, and an information signal shall be produced to inform the USER that the button was stuck in a pressed position."
"646",7,"have a basal dose accuracy of: 

   a)  +/-20% of the target nominal overall volume over a period of 1h; and
   b)  +/-10% of the target nominal overall volume over a period of 4h; and
   c)  +/-5% of the target nominal overall volume over a period of 24h, 

with 95% coverage and 95% confidence and RTC accuracy as per [TRS-1921]."
"647",7,"deliver bolusES with an accuracy of: 

   a)  +/- 20% volume accuracy per individual bolus
   b) +/- 10% total bolus volume accuracy over 4 hours with [MAX_NUMBER_bolusES_4_HOURS] bolusES delivered, 
   c)  +/- 5% total bolus volume accuracy over 24 hours with [bolus_AVAILABLE_CYCLE] delivered,

Note:  95% coverage and 95% confidence and  RTC accuracy as per [TRS-1921]."
"648",7,"be allowed to miss a cumulative fluid delivery volume (basal/bolus) of up to MISSED_VOLUME per POD. 

Note: This loss SHALL be excluded by the performances of dose accuracy specified in [TRS-203] and [TRS-204] respectively."
"649",7,"maintain BASIC SAFETY and ESSENTIAL PERFORMANCE under the following operating conditions:  

     -  Temperature: +5 °C to + 40 °C
     -  Humidity: 15% RH to 90% RH  (1)
     -  Atmospheric pressure: 700 hPa to 1060 hPa  (2)
  
Notes:
(1)  non-condensing, non-saline and not requiring a water vapour partial pressure greater than 50 hPa
(2)  equivalent to -381.9 to 3010.9 meters vs. sea level"
"650",7,"maintain BASIC SAFETY and ESSENTIAL PERFORMANCES under the following environmental conditions: 700 hPa to 1060 hPa (equivalent to -381.9 to 3010.9 meters vs sea level)"
"651",7,"be able to deliver a drug, or equivalent fluid, of [TBD] cP according to the regimen below, whilst maintaining the respective specified accuracy limits (see requirements [TBD] and  [TBD]) under steady-state thermal conditions in an environmental temperature of 5 °C:

  -   1 hour of basal delivery at highest dosage configuration (see requirement  [TBD]), with 4 bolus doses evenly placed throughout the hour"
"652",7,", after the reading the POD's NFC tag, either

   -  enable the serial (UART) communication only if the content of the POD service flag identifies it as destined for testing only purposes, or 
   -  disable the serial (UART) communication only if the previous specified content identifies the POD as destined for patient use."
"653",7,"be able to deliver a drug, or equivalent fluid, of [TBD] cP according to the highest dosage basal regimen, within the respective specified accuracy limits within [TBD] minutes of having been transferred from the minimum specified storage temperature (see [TRS-206]) to the maximum specified operating temperature (see [TRS-206])."
"654",7,"maintain BASIC SAFETY and ESSENTIAL PERFORMANCE when stored without its packaging or carry case for a duration of [TBD] under the following environmental conditions: 

     1.  [TBD] °C to + 5 °C
     2.  + 5 °C to + 35 °C at 90% RH (non-condensing)
     3.  > 35 °C to [TBD] °C at a water vapor pressure of 50 hPa"
"655",7,"deliver [basal_SET_PULSE_HOUR]*[THERAPY_CYCLE_DURATION] basal pulses on the ""HIGH"" dose configuration setting.   

Note: 95% coverage and 95% confidence."
"656",7,"have a drug inspection window that can withstand a force of [WINDOW_CRASH_FORCE]."
"657",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE after the drop test executed in accordance to the IEC60601-1 15.3.4.1:

   -  free drop the DEVICE once per each face from the height of 100 cm onto a 50 mm ± 5 mm thick hardwood board (hardwood > 600 kg/m3) lying flat on a concrete or a similar rigid base.

All DEVICE parts shall be in compliance with this requirement and tested according to the following scheme:

   -  POD alone, properly packaged in its sealed packaging
   -  POD alone, removed from its sealed packaging
   -  CONTROLLER alone, removed from its packaging
   -  CONTROLLER properly mechanically connected to the POD."
"658",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE after being hit by an impact mass in accordance to IEC60601-1 clause 15.3.3:

   -  the DEVICE SHALL be supported in its normal position. A solid smooth steel ball, approximately 50 mm in diameter and with a mass of 500 g ± 25 g, is permitted to fall freely from a 1,3 m height once onto each relevant part of the test sample.

   -  To test vertical surfaces, the steel ball is suspended by a cord and allowed to swing like a pendulum in order to apply a horizontal impact, dropping though a vertical distance of 1,3 m once against each relevant part of the test sample"
"659",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE after being pushed in accordance with the IEC60601-1 clause 15.3.2 as follow:

   -  Pushing steady force: 250 N +/- 10 N (not applied on the display active area)
   -  Pushing time: 5 s
   -  Contact type: a suitable tool able to provide contact over a circular plane surface of 30 mm in diameter SHALL be used"
"660",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE prior and after being subjected to a shock test carried out in accordance with IEC 60068-2-27 and conditions specified in IEC TR 60721-4-7:2001 Type I:

   -  Shock response spectrum: 150 m/s2 (15g)
   -  Duration: 11 ms
   -  Pulse Shape: half-sine
   -  Number of shocks: 3 shocks per direction per axis (18 total)

All DEVICE parts shall be in compliance with this requirement and tested according to the following scheme:

   -  POD alone, removed from its sealed packaging
   -  CONTROLLER alone, removed from its packaging
   -  CONTROLLER properly coupled with POD"
"661",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE prior and after being exposed to the vibration test in accordance with IEC 60068-2-64:2008 and conditions specified in IEC TR 60721-4-7:2001 Class 7M2 as follows:

   -  10 Hz to 100 Hz: 1.0 (m/s2)2/Hz
   -  100 Hz to 200 Hz: –3 db per octave
   -  200 Hz to 2 000 Hz: 0,5 (m/s2)2/Hz
duration: 30 min per perpendicular axis (3 total).

All DEVICE parts shall be in compliance with this requirement and tested according to the following scheme:

   -  POD alone, removed from its sealed packaging
   -  CONTROLLER alone, removed from its packaging
   -  CONTROLLER properly coupled with POD"
"662",7,"pass a visual inspection and maintain BASIC SAFETY and ESSENTIAL PERFORMANCE after being placed in a circulating air oven at a temperature of 70 °C, for a period of 7 hrs, then permitted to cool to room temperature."
"663",7,"have external enclosures (excluding any rubber insert) that do not show a remaining impression larger than 2 mm in diameter left by a metal ball of diameter 5 mm pressed against them with a force of 20 N for a time period of 1h at 75 °C +/- 2 °C."
"664",7,"have patient leakage and auxiliary currents that are less than or equal to the maximum values specified in Table 3 and 4 of IEC 60601-1, Section 8.7 under Normal and Single Fault Conditions. Values shall be verified according to classification and working voltage rating. The test shall be performed after humidity preconditioning according to IEC60601-1, Clause 5.7"
"665",7,"have minimum Creepage Distances of 3.4 mm and minimum Air Clearances of 2.1 mm"
"666",7,"withstand voltages applied during the Dielectric Strength test as per IEC60601-1, clause 8.8.3."
"667",7,"be compliant to IEC 60601-1-2 clause 6.2.1.10 prior and after being exposed to electrostatic discharges as specified in IEC 61000-4-2 and conditions specified as follow:

   -  Direct and indirect contact discharges: ±2 kV, ±4 kV and ±8 kV, applied to conductive accessible parts and coupling planes.
   -  Air discharges: ±8 kV, ±10 kV, ±12 kV ±15 kV, applied to non-conductive accessible parts.

Note: The number of discharges at each level and polarity will be 10 with a time interval of minimally 1s between the individual discharges."
"668",7,"comply with the following sections for Electro Magnetic Compatibility (for Emissions and Immunity):

   - IEC 60601-1-2:2007
   - IEC 60601-2-24, clauses 202.6.2.1.3 and 202.6.2.2.1.

After the completion of the test, the following requirements SHALL be verified:
   - TRS-[TBD] (Infusion line occlusion detection)
   - TRS-[TBD] (Protection against unintended bolus)
   - TRS-[TBD] (Alarms SPL)"
"669",7,"have no surfaces that are in contact with the USER or can be reached by the USER that exceed a temperature of 43°C.

Note: The test shall be performed with the DEVICE operated at worst-case conditions of ambient temperature specified for its operating conditions in normal use."
"670",7,"have external surfaces in contact with the USER made of materials which meet biocompatibility requirements and needs as per ISO10993-1 and correlated."
"671",7,"be constructed from materials having demonstrated biocompatibility for ([THERAPY_CYCLE_DURATION] + 12) * [THERAPY_CYCLE_NUMBERS] hours."
"672",7,"meet applicable requirements of the EC Directive 2011/65/EU (RoHS)"
"673",7,"meet applicable requirements of the EC 1907/2006 Directive (REACH)."
"674",7,"meet applicable requirements of the EC 96/2002 Directive (WEEE)."
"675",7,"not be required to interface with external devices to carry out its normal operations during its service life."
"676",7,"have features that make it evident if the CONTROLLER or POD have been opened."
"677",7,"house the BATTERY in such a way that it cannot be accessed by the USER except by destructive means."
"678",7,"accommodate the specified increased BATTERY volume due to aging without incurring deformation of the casing or stresses to the main BATTERY interfaces."
"679",7,"have dimensions within the following ranges:

   -  Y axis: height in range [MIN_HEIGHT] to [MAX_HEIGHT]
   -  X axis: width in range [MIN_WIDTH] to [MAX_WIDTH]
   -  Z axis: thickness in range [MIN_THICKNESS] to [MAX_THICKNESS]

Note: The values above indicated refer to the maximum dimensions of the area which contains the orthogonal projection of the DEVICE when observed normally along each of the three main directions. Dimensions reported are POD is assembled on the CONTROLLER and is not intended to include the dimensions of the ADHESIVE PATCH."
"680",7,"have external surfaces that are free from any sharp corners and edges or particle contamination that could cause injury to a person’s finger with particular attention to flanges or frame edges and the removal of burrs."
"681",7,"have no parts or sub-assemblies intended to be handled separately in the home use environment that fit within the small parts cylinder test fixture described in either US 16 CFR 1501.4 or ISO 8124-1."
"682",7,"have injection moulded components that identify, wherever possible and on internal appropriate and non functional surfaces, the following marking part symbols (expressed in order of priority) in order to ease any eventual traceability process or activity:

   - Cavity number
   - Revision symbol
   - Moulding Date Calendar Clock
   - Component Part Number
   - Material Recycle Symbol and standardized code"
"683",7,"have a flat or cylindrical area of minimum [DISPOSABLE_LABEL_AREA] to accommodate the DEVICE label with all the required information and markings."
"684",7,"have a visible UI for information and alarms that use appropriate indicators/graphical icons coloured as reported in Appendix#3."
"685",7,"have a minimum lifetime of [THERAPY_CYCLE_DURATION] hours before needing to be replaced."
"686",7,"require destructive means (i.e. breaking open, cutting, drilling etc.) to be used to gain access to the drug or drug dispensing componentry."
"687",7,"ensure that, with the exception of destructive means (i.e. breaking open, cutting, drilling etc.), the drug can only be dispensed with the use of the CONTROLLER, or other part having an equivalent magnetic interface."
"688",7,"contain an air volume before priming, and excluding that inside the Primary Container, of maximum [MAX_FLUID_PATH_AIR_VOLUME]."
"689",7,"have a maximum volume of drug remaining within it after the completion of a THERAPY CYCLE of [HOLD_UP_VOLUME]."
"690",7,"indicate the location of the SKIN NEEDLE both before and after the LINER is removed and prior to it being placed on the injection site."
"691",7,"be pre-filled and pre-assembled as specified in [TRS-334]."
"692",7,"have a nominal volume of 3 mL."
"693",7,"be suitable for the following automated filling processes:

   -  Nest & tub fill finish
   -  Bulk fill finish."
"694",7,"be constructed with the following materials:

   -  3.0 ml nominal volume pre-siliconized glass cartridge conforming to ISO 13926-1-cl-11,6
   -  a Lined Cap (or SEPTUM) Seal conforming to ISO 13926-3 – 7,5 – B
   -  a plunger conforming to ISO 13926‑2 – 9,70 – A1

Note: Technical specification of the Primary Container and associated Primary Packaging Material is reported in Appendix##."
"695",7,"be able to contain a maximum drug volume of [MAX_PC_FILLED_VOLUME]."
"696",7,"have a residual volume of air trapped inside it after filling that does not exceed the residual allowed nominal value of [PC_MAX_AIR_BUBBLE_VOLUME]."
"697",7,"ensure that all surfaces that may come into contact with the drug during normal use are suitable for long term storage (stability) for the entire period of the [DEVICE_SHELF_LIFE]."
"698",7,"be free of particulates or droplets of fluid (lubrication) on the outside or inside surfaces when viewed under normal or corrected-to-normal vision."
"699",7,"have a glass cylinder (open and uncapped) that is supplied to the Fill/Finish process in the following specified status: [TBD]"
"700",7,"have a position in its deployed state where the distance from its tip to the reference surface in the Primary Container cap is in the range [MIN_SEPTN_PENETRATION_DEPTH] to [MAX_SEPTN_PENETRATION_DEPTH]."
"701",7,"be of type 27G or 27G Thin Wall."
"702",7,"have a tip geometry of one of the following types:

   -  Huber
   -  Tuohy
   -  Hustead
   -  bent point

or similar non-coring style tip design."
"703",7,"be connected to the SKIN NEEDLE by means of a flexible tube."
"704",7,"have a flexible part that does not kink during normal DEVICE operation."
"705",7,"be constructed with materials that demonstrate suitability contact with the drug for a period of 48 hrs [TBD]."
"706",7,"contain within its housing, and inaccessible to the USER, all components having contact with the drug, with the exception of the SKIN NEEDLE."
"707",7,"be constructed with materials that are suitable and compatible with ETO sterilization without any evidence of damage or degradation of nominal properties."
"708",7,"require a maximum time of [SN_PENETRATION_TIME] to move from its start position to its full extension as per [TRS-360]."
"709",7,"be able to reach its full extension position as per [TRS-360] with a force applied to its tip in a direction parallel to, and opposing its displacement, of [MAX_SN_PENETRATION_FORCE].  

Note:  equivalent to a needle that penetrates a polyurethane film of 0.35 ± 0.05 mm thickness with a 85 ± 10 Shore A hardness at a nominal rate of 100 mm/min."
"710",7,"be of one of the following types:

   -  29G
   -  29G Thin Wall
   -  29G Special Thin Wall"
"711",7,", for the entire duration of the THERAPY CYCLE, extend a distance in the range of [INSERTION_DEPTH_RANGE] as measured from the tip to the nearest surface of the DEVICE contacting the skin in a direction parallel to its axis."
"712",7,", as supplied to the USER prior to use, ensure that the SKIN NEEDLE is entirely contained within the body of the POD as per [TRS-1639]."
"713",7,"ensure that, once retracted, the SKIN NEEDLE is fully contained within the POD as per [TRS-1639]."
